h_type,epsilon,k,gamma_0,status,delta_Im,delta_pred_Im,delta_Im_error,Z_prime,inv_abs_Z_prime,h0,C_where,C_where_pred,spacing_prev,spacing_next,local_spacing,residual_abs
h=1,1e-06,11,2995.540266916,ok,-2.8438262233976275e-07,-2.838848022672687e-07,4.978200724940736e-10,3.522555600065308,0.2838848022672687,1.0,-0.28438262233976275,-0.2838848022672687,225.26117327199972,265.99504568600014,225.26117327199972,4.011407158447173e-28
h=1,1e-06,12,3261.535312602,ok,3.429918251640629e-07,3.42808732306349e-07,1.830928577139122e-10,-2.917078550689764,0.34280873230634906,1.0,0.3429918251640629,0.34280873230634906,265.99504568600014,715.5785960930002,265.99504568600014,4.0037689541419704e-28
h=1,1e-06,13,3977.113908695,ok,3.94399648939725e-07,3.944285867862612e-07,2.893784653620501e-11,-2.535313193569042,0.39442858678626125,1.0,0.394399648939725,0.39442858678626125,715.5785960930002,4.934593391999897,4.934593391999897,4.230725265216248e-28
h=1,1e-06,14,3982.048502087,ok,1.899634298752062e-07,1.9011776551060975e-07,1.5433563540355226e-10,-5.2598977129477875,0.19011776551060974,1.0,0.1899634298752062,0.19011776551060974,4.934593391999897,132.63906574999965,4.934593391999897,8.45960757534295e-28
h=1,1e-06,15,4114.687567837,ok,-1.1077554518124089e-07,-1.1093457506131098e-07,1.590298800700985e-10,9.014322175456325,0.110934575061311,1.0,-0.11077554518124089,-0.110934575061311,132.63906574999965,120.8152469480001,120.8152469480001,4.190404387105077e-28
h=1,1e-06,16,4235.502814785,ok,1.902189978864044e-07,1.9056917889369724e-07,3.5018100729284245e-10,-5.24743825735754,0.19056917889369723,1.0,0.1902189978864044,0.19056917889369723,120.8152469480001,63.16036430500026,63.16036430500026,5.002906778286098e-28
h=1,1e-06,17,4298.66317909,ok,-2.973119990201667e-07,-2.969477867197111e-07,3.642123004555737e-10,3.367595397987928,0.2969477867197111,1.0,-0.2973119990201667,-0.2969477867197111,63.16036430500026,374.6195114310003,63.16036430500026,1.0696954563166412e-28
h=1,1e-06,18,4673.282690521,ok,-1.6438207239843905e-07,-1.6467061532377748e-07,2.885429253384331e-10,6.072728871716348,0.1646706153237775,1.0,-0.16438207239843905,-0.1646706153237775,374.6195114310003,121.00407419399926,121.00407419399926,5.013358896014626e-28
h=1,1e-06,19,4794.286764715,ok,-8.858114597387612e-08,-8.879276549210101e-08,2.1161951822489157e-10,11.262178787403123,0.08879276549210101,1.0,-0.08858114597387612,-0.08879276549210101,121.00407419399926,47.75673997300055,47.75673997300055,4.4778499376137985e-27
h=1,1e-06,20,4842.043504688,ok,-2.2473795979749411e-07,-2.2451046155842333e-07,2.2749823907078698e-10,4.454135424507934,0.22451046155842333,1.0,-0.2247379597974941,-0.22451046155842333,47.75673997300055,48.17094662999989,47.75673997300055,1.1013101803393512e-27
h=1,1e-06,21,4890.214451318,ok,3.1056697480380535e-07,3.1238339540347327e-07,1.8164205996679164e-09,-3.2011944767691753,0.31238339540347326,1.0,0.31056697480380535,0.31238339540347326,48.17094662999989,82.49904029899972,48.17094662999989,7.440743045108407e-28
h=1,1e-06,22,4972.713491617,ok,2.5439476303290576e-07,2.540420520721909e-07,3.5271096071483734e-10,-3.9363561734882806,0.25404205207219094,1.0,0.25439476303290576,0.25404205207219094,82.49904029899972,305.66589876499984,82.49904029899972,1.0164247680114442e-27
h=1,1e-06,23,5278.379390382,ok,1.1994507076451555e-07,1.1946746656355152e-07,4.77604200964025e-10,-8.370479669191303,0.11946746656355155,1.0,0.11994507076451555,0.11946746656355155,305.66589876499984,66.12814223000078,66.12814223000078,2.0204835445961928e-27
h=1,1e-06,24,5344.507532612,ok,-2.3103348212316632e-07,-2.31472124666767e-07,4.386425436006719e-10,4.32017462767763,0.231472124666767,1.0,-0.23103348212316632,-0.231472124666767,66.12814223000078,131.241904212,66.12814223000078,3.458068322045615e-28
h=1,1e-06,25,5475.749436824,ok,1.2300642993068323e-07,1.2287172826746064e-07,1.347016632225839e-10,-8.138568685411936,0.12287172826746066,1.0,0.12300642993068323,0.12287172826746066,131.241904212,156.44802832999994,131.241904212,1.6974047026956276e-27
h=1,1e-06,26,5632.197465154,ok,-2.829765435308218e-07,-2.8441486408960953e-07,1.4383205587877268e-09,3.5159906399439578,0.28441486408960953,1.0,-0.2829765435308218,-0.28441486408960953,156.44802832999994,42.61752997199983,42.61752997199983,1.3514972171415848e-27
h=1,1e-06,27,5674.814995126,ok,-1.0687926987884566e-07,-1.0642376321261567e-07,4.5550666622998835e-10,9.396397663576119,0.10642376321261567,1.0,-0.10687926987884566,-0.10642376321261567,42.61752997199983,131.0051936279997,42.61752997199983,1.8109670926533135e-27
h=1,1e-06,28,5805.820188754,ok,-1.4100260159466416e-07,-1.4075547469940695e-07,2.471268952572024e-10,7.104519395324189,0.14075547469940697,1.0,-0.14100260159466416,-0.14075547469940697,131.0051936279997,58.83657485200001,58.83657485200001,2.4211234821680247e-27
h=1,1e-06,29,5864.656763606,ok,-9.714403859106824e-08,-9.75445259543778e-08,4.0048736330956696e-10,10.251728533364409,0.09754452595437779,1.0,-0.09714403859106824,-0.09754452595437779,58.83657485200001,0.8660289050003485,0.8660289050003485,2.6779551913124057e-27
h=1,1e-06,30,5865.522792511,ok,2.0510105969151482e-07,2.0547509964810273e-07,3.740399565879072e-10,-4.866769753184707,0.20547509964810273,1.0,0.20510105969151482,0.20547509964810273,0.8660289050003485,67.21327303599992,0.8660289050003485,8.284713542312353e-28
h=1,1e-06,31,5932.736065547,ok,-5.7525176089257e-07,-5.756904760051265e-07,4.3871511255645777e-10,1.7370445433443213,0.5756904760051266,1.0,-0.57525176089257,-0.5756904760051266,67.21327303599992,90.1300212039996,67.21327303599992,1.6230243019566124e-28
h=1,1e-06,32,6022.866086751,ok,2.9523653211072087e-07,2.952513268735075e-07,1.4794762786611233e-11,-3.3869449820573476,0.2952513268735075,1.0,0.2952365321107209,0.2952513268735075,90.1300212039996,120.49057935200017,90.1300212039996,1.165167975818506e-27
h=1,1e-06,33,6143.356666103,ok,2.6241832529194653e-07,2.6224561964063563e-07,1.7270565131089658e-10,-3.8132190782455586,0.26224561964063564,1.0,0.26241832529194653,0.26224561964063564,120.49057935200017,225.08142811699963,120.49057935200017,1.372098109040367e-27
h=1,1e-06,34,6368.43809422,ok,-4.6163950173649937e-07,-4.6137880772054396e-07,2.606940159554073e-10,2.167416411994583,0.46137880772054396,1.0,-0.46163950173649937,-0.46137880772054396,225.08142811699963,36.74086772800001,36.74086772800001,8.359446120406558e-28
h=1,1e-06,35,6405.178961948,ok,2.6373163564130664e-07,2.631479519759097e-07,5.836836653969378e-10,-3.800143578892632,0.26314795197590973,1.0,0.26373163564130664,0.26314795197590973,36.74086772800001,29.335982077000153,29.335982077000153,1.9799692647504695e-28
h=1,1e-06,36,6434.514944025,ok,8.277856977656484e-08,8.335785498242428e-08,5.792852058594427e-10,-11.99646992129112,0.08335785498242429,1.0,0.08277856977656484,0.08335785498242429,29.335982077000153,4.22553698000047,4.22553698000047,1.8623251540366718e-27
h=1,1e-06,37,6438.740481005,ok,2.5340341380797327e-07,2.5388273667252523e-07,4.793228645519615e-10,-3.9388262987328133,0.2538827366725252,1.0,0.25340341380797327,0.2538827366725252,4.22553698000047,68.39653907299999,4.22553698000047,1.2839848586262885e-27
h=1,1e-06,38,6507.137020078,ok,1.9983872334705666e-07,2.014080707974722e-07,1.569347450415534e-09,-4.965044330351387,0.2014080707974722,1.0,0.19983872334705666,0.2014080707974722,68.39653907299999,71.53132046700011,68.39653907299999,1.649368246043738e-27
h=1,1e-06,39,6578.668340545,ok,-2.2091990103945136e-07,-2.2089893269767715e-07,2.096834177420794e-11,4.526957137310403,0.22089893269767716,1.0,-0.22091990103945136,-0.22089893269767716,71.53132046700011,29.299441243999354,29.299441243999354,3.320259599177247e-28
h=1,1e-06,40,6607.967781789,ok,3.5417724575381726e-07,3.540448055425155e-07,1.3244021130173776e-10,-2.824501261832282,0.35404480554251555,1.0,0.35417724575381726,0.35404480554251555,29.299441243999354,541.135049515,29.299441243999354,9.723140895304535e-28
h=1,1e-06,41,7149.102831304,ok,1.5081059245858341e-07,1.5087979400076578e-07,6.920154218236174e-11,-6.627792718188126,0.1508797940007658,1.0,0.15081059245858341,0.1508797940007658,541.135049515,260.59507879600005,260.59507879600005,1.9619072631027966e-27
h=1,1e-06,42,7409.6979101,ok,-2.1780215320177376e-07,-2.177916855300274e-07,1.0467671746372276e-11,4.591543508956075,0.2177916855300274,1.0,-0.21780215320177376,-0.2177916855300274,260.59507879600005,57.538981903000604,57.538981903000604,1.6019331702328593e-27
h=1,1e-06,43,7467.236892003,ok,2.4334804038517177e-07,2.4358778305946836e-07,2.3974267429658987e-10,-4.105296199341264,0.24358778305946838,1.0,0.24334804038517177,0.24358778305946838,57.538981903000604,89.88695646699944,57.538981903000604,9.99637359026108e-28
h=1,1e-06,44,7557.12384847,ok,-2.667165972525254e-07,-2.662058394303627e-07,5.107578221626726e-10,3.7564916011603566,0.2662058394303627,1.0,-0.2667165972525254,-0.2662058394303627,89.88695646699944,128.65914506300032,89.88695646699944,5.4631682962048e-28
h=1,1e-06,45,7685.782993533,ok,-1.2153395800851285e-07,-1.2145681146552365e-07,7.714654298920841e-11,8.23337932170117,0.12145681146552365,1.0,-0.12153395800851285,-0.12145681146552365,128.65914506300032,163.5399806509995,128.65914506300032,5.122869873786384e-28
h=1,1e-06,46,7849.322974184,ok,1.3216686056694016e-07,1.3203546651817656e-07,1.3139404876359695e-10,-7.573722624461176,0.13203546651817658,1.0,0.13216686056694016,0.13203546651817658,163.5399806509995,257.14950436300023,163.5399806509995,7.904702485818073e-28
h=1,1e-06,47,8106.472478547,ok,5.251631591818295e-07,5.250531465694412e-07,1.1001261238831316e-10,-1.9045691022589548,0.5250531465694411,1.0,0.5251631591818295,0.5250531465694411,257.14950436300023,139.9422716880008,139.9422716880008,2.8681100549261114e-28
h=1,1e-06,48,8246.414750235,ok,1.369862729916349e-07,1.3737267699707484e-07,3.8640400543993413e-10,-7.27946795432467,0.13737267699707484,1.0,0.1369862729916349,0.13737267699707484,139.9422716880008,155.65649924499849,139.9422716880008,5.277700573562964e-27
h=1,1e-06,49,8402.07124948,ok,5.655238055624068e-08,5.681113973878812e-08,2.5875918254744054e-10,-17.602181624904887,0.05681113973878812,1.0,0.05655238055624068,0.05681113973878812,155.65649924499849,2.668040019001637,2.668040019001637,1.4035536186915236e-26
h=1,1e-06,50,8404.739289499,ok,-1.3111457519698888e-07,-1.3134669585267e-07,2.3212065568112072e-10,7.61343856812118,0.13134669585267,1.0,-0.13111457519698888,-0.13134669585267,2.668040019001637,126.47667990599984,2.668040019001637,1.7553888425455314e-27
h=1,1e-06,51,8531.215969405,ok,1.1347401596140116e-07,1.1324266079331024e-07,2.313551680909235e-10,-8.83059434487497,0.11324266079331025,1.0,0.11347401596140116,0.11324266079331025,126.47667990599984,46.182732590999876,46.182732590999876,2.077849784806152e-27
h=1,1e-06,52,8577.398701996,ok,-2.1958294382784516e-07,-2.1948012302387987e-07,1.028208039652856e-10,4.556221247840279,0.2194801230238799,1.0,-0.21958294382784516,-0.2194801230238799,46.182732590999876,63.532156838000446,46.182732590999876,2.5324981206570224e-27
h=1,1e-06,53,8640.930858834,ok,1.4723445929121226e-07,1.4778774855919766e-07,5.532892679854034e-10,-6.766460750293123,0.14778774855919766,1.0,0.14723445929121226,0.14778774855919766,63.532156838000446,102.06625926199922,63.532156838000446,3.67053107779222e-27
h=1,1e-06,54,8742.997118096,ok,4.0779559640213847e-07,4.098533209019537e-07,2.0577244998152517e-09,-2.4398972730032433,0.4098533209019537,1.0,0.40779559640213847,0.4098533209019537,102.06625926199922,17.800642594000237,17.800642594000237,1.1882437892585377e-27
h=1,1e-06,55,8760.79776069,ok,2.072756615234539e-07,2.0563963160845023e-07,1.6360299150036635e-09,-4.862875858015822,0.20563963160845025,1.0,0.2072756615234539,0.20563963160845025,17.800642594000237,430.66535796599965,17.800642594000237,3.360080270964064e-27
h=1,1e-06,56,9191.463118656,ok,6.544723873957992e-08,6.53319703139659e-08,1.1526842561402245e-10,-15.306441780253975,0.0653319703139659,1.0,0.06544723873957992,0.0653319703139659,430.66535796599965,168.5619387579991,168.5619387579991,2.415708370334069e-27
h=1,1e-06,57,9360.025057414,ok,2.952328941319138e-07,2.941527055244055e-07,1.080188607508283e-09,-3.399594772440504,0.29415270552440553,1.0,0.2952328941319138,0.29415270552440553,168.5619387579991,9.239817620000395,9.239817620000395,1.958732057823203e-27
h=1,1e-06,58,9369.264875034,ok,-2.830074663506821e-07,-2.834636335532576e-07,4.561672025755108e-10,3.527789393880462,0.2834636335532576,1.0,-0.2830074663506821,-0.2834636335532576,9.239817620000395,283.74999953100087,9.239817620000395,2.5164227892859116e-27
h=1,1e-06,59,9653.014874565,ok,1.2898999557364732e-07,1.273754485585535e-07,1.6145470150938122e-09,-7.850806504051742,0.1273754485585535,1.0,0.12898999557364732,0.1273754485585535,283.74999953100087,203.8953011020003,203.8953011020003,2.4861749174930384e-27
h=1,1e-06,60,9856.910175667,ok,2.485576260369271e-07,2.483960646893478e-07,1.6156134757930228e-10,-4.0258286750662995,0.24839606468934783,1.0,0.2485576260369271,0.24839606468934783,203.8953011020003,147.13687815999947,147.13687815999947,2.3415181596909605e-27
h=1,1e-06,61,10004.047053827,ok,2.1091545931994915e-07,2.097473684854795e-07,1.1680908344696585e-09,-4.767640267530834,0.2097473684854795,1.0,0.21091545931994915,0.2097473684854795,147.13687815999947,232.05042350999975,147.13687815999947,2.5199917022301494e-27
h=1,1e-06,62,10236.097477337,ok,-1.2046257324982435e-07,-1.2178115533932225e-07,1.318582089497904e-09,8.211451083820577,0.12178115533932228,1.0,-0.12046257324982435,-0.12178115533932228,232.05042350999975,142.4016860970005,142.4016860970005,5.027429502268263e-27
h=1,1e-06,63,10378.499163434,ok,-9.990799298975617e-08,-9.997554920151527e-08,6.755621175909883e-11,10.002445677836231,0.09997554920151527,1.0,-0.09990799298975617,-0.09997554920151527,142.4016860970005,233.85607049899954,142.4016860970005,1.783830206908818e-27
h=1,1e-06,64,10612.355233933,ok,-2.4281871446873993e-07,-2.4232862754410344e-07,4.900869246364853e-10,4.1266275888844435,0.24232862754410345,1.0,-0.24281871446873993,-0.24232862754410345,233.85607049899954,154.46211955500075,154.46211955500075,4.61197510843878e-28
h=1,1e-06,65,10766.817353488,ok,1.7439742805436254e-07,1.7460724195512888e-07,2.0981390076634492e-10,-5.7271393145135585,0.17460724195512892,1.0,0.17439742805436254,0.17460724195512892,154.46211955500075,384.33634175099905,154.46211955500075,2.1415726021246232e-27
h=1,1e-06,66,11151.153695239,ok,2.619763108668849e-07,2.6161973464460194e-07,3.5657622228294377e-10,-3.8223416186796944,0.261619734644602,1.0,0.2619763108668849,0.261619734644602,384.33634175099905,0.3215170929997839,0.3215170929997839,2.5220971790624722e-27
h=1,1e-06,67,11151.475212332,ok,-2.509295882191509e-07,-2.5051755532550456e-07,4.1203289364633593e-10,3.991736222639853,0.25051755532550457,1.0,-0.2509295882191509,-0.25051755532550457,0.3215170929997839,4.983872255001188,0.3215170929997839,3.0540785251839398e-27
h=1,1e-06,68,11156.459084587,ok,-2.0322113414295018e-07,-2.0310626670044164e-07,1.1486744250853254e-10,4.923530998060659,0.20310626670044166,1.0,-0.20322113414295018,-0.20310626670044166,4.983872255001188,120.85883649599964,4.983872255001188,2.740033656979444e-27
h=1,1e-06,69,11277.317921083,ok,-9.15315467864275e-08,-9.119249747187716e-08,3.390493145503367e-10,10.965814378626813,0.09119249747187717,1.0,-0.0915315467864275,-0.09119249747187717,120.85883649599964,131.8250701779998,120.85883649599964,4.4930636118774515e-27
h=1,1e-06,70,11409.142991261,ok,3.57202225131914e-07,3.573163237769194e-07,1.140986450053803e-10,-2.7986406818187306,0.3573163237769194,1.0,0.357202225131914,0.3573163237769194,131.8250701779998,310.00165661999927,131.8250701779998,9.505764203031832e-28
h=1,1e-06,71,11719.144647881,ok,-8.417373464908451e-08,-8.38748301845885e-08,2.9890446449601106e-10,11.922527864428917,0.08387483018458851,1.0,-0.08417373464908451,-0.08387483018458851,310.00165661999927,25.691586398001164,25.691586398001164,3.310416995206004e-27
h=1,1e-06,72,11744.836234279,ok,4.2481224227230996e-07,4.25077822303882e-07,2.6558003157203706e-10,-2.352510405224374,0.425077822303882,1.0,0.42481224227230996,0.425077822303882,25.691586398001164,22.37057780899886,22.37057780899886,1.6497127821214104e-27
h=1,1e-06,73,11767.206812088,ok,1.536227500764653e-07,1.5387414991871393e-07,2.5139984224862545e-10,-6.498817381140778,0.15387414991871393,1.0,0.1536227500764653,0.15387414991871393,22.37057780899886,133.25164089400096,22.37057780899886,4.467284975624936e-27
h=1,1e-06,74,11900.458452982,ok,-1.4064426068216562e-07,-1.4087929987718324e-07,2.350391950176209e-10,7.098274912437718,0.14087929987718326,1.0,-0.14064426068216562,-0.14087929987718326,133.25164089400096,325.8823206819998,133.25164089400096,4.190123039961332e-27
h=1,1e-06,75,12226.340773664,ok,-1.3888347893953323e-07,-1.3883844116554812e-07,4.5037773985117006e-11,7.202616160229143,0.13883844116554814,1.0,-0.13888347893953323,-0.13883844116554814,325.8823206819998,50.25434150399997,50.25434150399997,4.234748859939621e-27
h=1,1e-06,76,12276.595115168,ok,-2.720480551943183e-07,-2.7161965657615056e-07,4.2839861816773864e-10,3.6816186744557005,0.27161965657615056,1.0,-0.2720480551943183,-0.27161965657615056,50.25434150399997,291.3845521029998,50.25434150399997,2.3799566609578775e-28
h=1,1e-06,77,12567.979667271,ok,-4.867306415690109e-07,-4.864765577186719e-07,2.540838503390295e-10,2.05559750852023,0.486476557718672,1.0,-0.4867306415690109,-0.486476557718672,291.3845521029998,71.74861276000047,71.74861276000047,3.2089960420832154e-28
h=1,1e-06,78,12639.728280031,ok,1.6502053767908365e-07,1.6493094335822642e-07,8.959432085722434e-11,-6.0631436384136945,0.16493094335822645,1.0,0.16502053767908365,0.16493094335822645,71.74861276000047,246.44818368699998,71.74861276000047,4.914976870572273e-28
h=1,1e-06,79,12886.176463718,ok,-1.6904050426092e-07,-1.670345974912572e-07,2.0059067696627887e-09,5.9867836664936505,0.1670345974912572,1.0,-0.16904050426092,-0.1670345974912572,246.44818368699998,31.327194931000122,31.327194931000122,3.519320445652839e-28
h=1,1e-06,80,12917.503658649,ok,-9.527684596832842e-08,-9.502409315849445e-08,2.5275280983396943e-10,10.52364686429641,0.09502409315849444,1.0,-0.09527684596832842,-0.09502409315849444,31.327194931000122,28.384439739998925,28.384439739998925,7.525540182888703e-27
h=1,1e-06,81,12945.888098389,ok,-1.5855948731768876e-07,-1.5880971549627118e-07,2.502281785824168e-10,6.296843973777409,0.15880971549627118,1.0,-0.15855948731768876,-0.15880971549627118,28.384439739998925,347.672357034,28.384439739998925,2.8525203740619467e-27
h=1,1e-06,82,13293.560455423,ok,2.0738480088766664e-07,2.0789689907133778e-07,5.120981836711368e-10,-4.810076554614024,0.20789689907133782,1.0,0.20738480088766664,0.20789689907133782,347.672357034,400.2734950360009,347.672357034,1.207492236162405e-27
h=1,1e-06,83,13693.833950459,ok,-1.7971069610211998e-07,-1.7983879369781093e-07,1.2809759569094907e-10,5.5605355187175745,0.17983879369781094,1.0,-0.17971069610211998,-0.17983879369781094,400.2734950360009,98.65727707800033,98.65727707800033,2.3512388885959893e-27
h=1,1e-06,84,13792.491227537,ok,3.2721436582505703e-07,3.2680526474548166e-07,4.0910107957536685e-10,-3.0599262248079366,0.32680526474548166,1.0,0.32721436582505703,0.32680526474548166,98.65727707800033,148.79044457999953,98.65727707800033,2.135620376076805e-27
h=1,1e-06,85,13941.281672117,ok,8.240749593824148e-08,8.215586185344513e-08,2.516340847963529e-10,-12.171985996371918,0.08215586185344513,1.0,0.08240749593824148,0.08215586185344513,148.79044457999953,212.67789419200017,148.79044457999953,1.4105368102353632e-27
h=1,1e-06,86,14153.959566309,ok,-3.564600774552673e-07,-3.565402499976043e-07,8.017254233701135e-11,2.804732425039583,0.3565402499976043,1.0,-0.3564600774552673,-0.3565402499976043,212.67789419200017,202.42203501800032,202.42203501800032,1.2966321516815878e-27
h=1,1e-06,87,14356.381601327,ok,1.592197804711759e-07,1.5833951958412708e-07,8.802608870488306e-10,-6.315542718750589,0.1583395195841271,1.0,0.1592197804711759,0.1583395195841271,202.42203501800032,5.947994997999558,5.947994997999558,4.5703613936167894e-27
h=1,1e-06,88,14362.329596325,ok,-1.3511089491657913e-07,-1.3553557410074652e-07,4.2467918416738834e-10,7.378136748486994,0.13553557410074654,1.0,-0.13511089491657913,-0.13553557410074654,5.947994997999558,772.1054505550001,5.947994997999558,7.79266609667171e-28
h=1,1e-06,89,15134.43504688,ok,-2.2870153770782053e-07,-2.290863189798487e-07,3.847812720281642e-10,4.365166826430887,0.2290863189798487,1.0,-0.22870153770782053,-0.2290863189798487,772.1054505550001,48.234476477999124,48.234476477999124,4.4073443710013085e-29
h=1,1e-06,90,15182.669523358,ok,-5.768742994405329e-08,-5.805712230573724e-08,3.696923616839457e-10,17.224415546017845,0.058057122305737244,1.0,-0.05768742994405329,-0.058057122305737244,48.234476477999124,50.67515301500134,48.234476477999124,1.0687222018380248e-26
h=1,1e-06,91,15233.344676373,ok,2.5743611331563443e-07,2.5696380011046105e-07,4.723132051733792e-10,-3.891598737137799,0.25696380011046105,1.0,0.25743611331563443,0.25696380011046105,50.67515301500134,31.852710994999143,31.852710994999143,2.7379913750995796e-27
h=1,1e-06,92,15265.197387368,ok,-4.798312147613615e-08,-4.7792376119824566e-08,1.907453563115822e-10,20.92383934820085,0.04779237611982457,1.0,-0.04798312147613615,-0.04779237611982457,31.852710994999143,418.80129839099936,31.852710994999143,1.5949362137065953e-26
h=1,1e-06,93,15683.998685759,ok,-9.096256690099835e-07,-9.095035101413972e-07,1.2215886858635914e-10,1.0995009792150594,0.9095035101413973,1.0,-0.9096256690099835,-0.9095035101413973,418.80129839099936,217.9040980940008,217.9040980940008,6.078712659244528e-28
h=1,1e-06,94,15901.902783853,ok,-2.435663191135973e-07,-2.432991123949368e-07,2.672067186604631e-10,4.110167070304571,0.24329911239493685,1.0,-0.24356631911359727,-0.24329911239493685,217.9040980940008,5.161430238000321,5.161430238000321,1.2270476138571478e-27
h=1,1e-06,95,15907.064214091,ok,2.2437052393797785e-07,2.2404816129397046e-07,3.223626440073926e-10,-4.4633260733968445,0.22404816129397045,1.0,0.22437052393797785,0.22404816129397045,5.161430238000321,460.2474111909996,5.161430238000321,3.2534154358495456e-27
h=1,1e-06,96,16367.311625282,ok,-2.459200914017856e-07,-2.4628440066890904e-07,3.643092671234321e-10,4.060346482700477,0.24628440066890908,1.0,-0.2459200914017856,-0.24628440066890908,460.2474111909996,10.603319701000146,10.603319701000146,1.5923459468291912e-27
h=1,1e-06,97,16377.914944983,ok,1.3848693924956024e-07,1.3871092452231344e-07,2.2398527275319952e-10,-7.20923750918506,0.13871092452231346,1.0,0.13848693924956024,0.13871092452231346,10.603319701000146,90.73313235399837,10.603319701000146,5.5582483089270496e-27
h=1,1e-06,98,16468.648077337,ok,3.224376996513456e-07,3.224484749382707e-07,1.0775286925069134e-11,-3.101270676474557,0.3224484749382707,1.0,0.3224376996513456,0.3224484749382707,90.73313235399837,107.9664189890027,90.73313235399837,4.964520557177453e-27
h=1,1e-06,99,16576.614496326,ok,-1.5945624909363687e-07,-1.5940424843610237e-07,5.200065753450409e-11,6.2733585196811905,0.15940424843610237,1.0,-0.15945624909363687,-0.15940424843610237,107.9664189890027,105.98209191599744,105.98209191599744,7.683072849341722e-27
h=1,1e-06,100,16682.596588242,ok,1.8835999071598053e-07,1.8837770380936428e-07,1.771309338375295e-11,-5.308483858641714,0.18837770380936428,1.0,0.18835999071598053,0.18837770380936428,105.98209191599744,942.5065337270025,105.98209191599744,7.344731553547368e-27
h=1,1e-06,101,17625.103121969,ok,-4.3112231651321054e-07,-4.3269552413198194e-07,1.5732076187714051e-09,2.311093931480043,0.432695524131982,1.0,-0.43112231651321054,-0.432695524131982,942.5065337270025,315.64648695699725,315.64648695699725,3.472215609651377e-27
h=1,1e-06,102,17940.749608926,ok,9.865107131190598e-08,9.878281011615109e-08,1.31738804245111e-10,-10.123218795093774,0.09878281011615109,1.0,0.09865107131190598,0.09878281011615109,315.64648695699725,387.68597162900187,315.64648695699725,1.3952938553854425e-26
h=1,1e-06,103,18328.435580555,ok,6.92270987201482e-08,6.947190892264128e-08,2.4481020249307167e-10,-14.394307217231143,0.06947190892264128,1.0,0.0692270987201482,0.06947190892264128,387.68597162900187,146.27009640899996,146.27009640899996,1.2523431346456226e-26
h=1,1e-06,104,18474.705676964,ok,-1.3203680282458663e-07,-1.3064617342874945e-07,1.3906293958371772e-09,7.654261688310147,0.13064617342874946,1.0,-0.13203680282458663,-0.13064617342874946,146.27009640899996,73.92062160299974,73.92062160299974,2.4632826094416785e-27
h=1,1e-06,105,18548.626298567,ok,-1.398184394929558e-07,-1.40201706620054e-07,3.8326712709819364e-10,7.132580794540508,0.14020170662005402,1.0,-0.1398184394929558,-0.14020170662005402,73.92062160299974,359.1792684110005,73.92062160299974,9.86036792263049e-27
h=1,1e-06,106,18907.805566978,ok,-5.507172318175435e-08,-5.561071787063992e-08,5.389946888855702e-10,17.982145138391697,0.055610717870639925,1.0,-0.05507172318175435,-0.055610717870639925,359.1792684110005,185.98564659299882,185.98564659299882,1.352789214756325e-26
h=1,1e-06,107,19093.791213571,ok,2.392043825238943e-07,2.3930482289801533e-07,1.0044037412102158e-10,-4.178770773985489,0.23930482289801536,1.0,0.2392043825238943,0.23930482289801536,185.98564659299882,1000.4899559629994,185.98564659299882,3.213125261838897e-27
h=1,1e-06,108,20094.281169534,ok,-1.5526165952906013e-07,-1.552984238439509e-07,3.676431489077791e-11,6.439215384470571,0.1552984238439509,1.0,-0.15526165952906013,-0.1552984238439509,1000.4899559629994,359.2785120690023,359.2785120690023,5.507225646362715e-27
h=1,1e-06,109,20453.559681603,ok,-3.302156983409077e-07,-3.303999587743614e-07,1.8426043345369247e-10,3.026634760214742,0.3303999587743614,1.0,-0.3302156983409077,-0.3303999587743614,359.2785120690023,23.309467312999914,23.309467312999914,2.7097814437567947e-27
h=1,1e-06,110,20476.869148916,ok,-7.030757842585444e-08,-7.052416382716624e-08,2.1658540131179405e-10,14.179537136387788,0.07052416382716624,1.0,-0.07030757842585444,-0.07052416382716624,23.309467312999914,60.1539566049978,23.309467312999914,1.1525394441796672e-26
h=1,1e-06,111,20537.023105521,ok,-3.9753285818733275e-07,-3.9771899523327695e-07,1.8613704594419845e-10,2.514338042651101,0.3977189952332769,1.0,-0.39753285818733275,-0.3977189952332769,60.1539566049978,24.097228424001514,24.097228424001514,9.254834784935246e-28
h=1,1e-06,112,20561.120333945,ok,-2.006199792958796e-07,-2.0097372375124126e-07,3.5374445536165883e-10,4.975774849242319,0.20097372375124128,1.0,-0.2006199792958796,-0.20097372375124128,24.097228424001514,23.704086874000495,23.704086874000495,4.837672063514457e-27
h=1,1e-06,113,20584.824420819,ok,7.497146725654602e-08,7.404889005646027e-08,9.225772000857541e-10,-13.504591348196131,0.07404889005646027,1.0,0.07497146725654602,0.07404889005646027,23.704086874000495,79.22751979999884,23.704086874000495,8.8045516379522e-28
h=1,1e-06,114,20664.051940619,ok,1.1869269656017423e-07,1.1902331603889321e-07,3.3061947871898633e-10,-8.401715170439633,0.11902331603889321,1.0,0.11869269656017423,0.11902331603889321,79.22751979999884,9.048086482001963,9.048086482001963,4.914522268538674e-27
