k,Im_rho_0,Re_eps,Im_eps,delta_Re,delta_Im,Ck_Re,Ck_Im
30737,387274.962145406,0.49999655061523335,387274.96214451315,-3.4493847666516864e-06,-8.928473107516766e-07,-0.4142679597189543,-0.1072301464717989
30738,387277.591741511,0.49999932284277515,387277.59174284455,-6.771572248487345e-07,1.3335375115275383e-06,-0.08132596417167438,0.16015663704732466
30739,387279.165547121,0.4999963600937879,387279.1655417634,-3.639906212105082e-06,-5.3576077334582806e-06,-0.4371494112907656,-0.6434437950129596
30740,387283.328246428,0.49998235931473944,387283.3282510962,-1.7640685260555955e-05,4.668196197599173e-06,-2.118630186341486,0.5606460992823392
30741,387317.755360533,0.4999938889332002,387317.7553537139,-6.111066799818765e-06,-6.819143891334534e-06,-0.7339335406541494,-0.8189729525695407
30742,387323.961880349,0.49999523922151734,387323.96188036574,-4.7607784826597666e-06,1.6763806343078613e-08,-0.5717651471510989,0.0020133178293159975
30743,387324.617935615,0.5000088407124633,387324.61793817516,8.840712463320521e-06,2.560147549957037e-06,1.0617614915128282,0.3074713822458525
30744,387342.953044855,0.5000038009467032,387342.953043917,3.8009467031585586e-06,-9.379582479596138e-07,0.4564902271678014,-0.112647928824993
30745,387347.349084065,0.5000024953694518,387347.34908522427,2.4953694518492497e-06,1.1592637747526169e-06,0.29969159183307215,0.1392265204467271
30746,387355.602064869,0.49999879276106873,387355.60206605296,-1.2072389312667298e-06,1.183943822979927e-06,-0.14498829292234203,0.14219057169544233
30747,387367.343720548,0.4999996565294816,387367.34372169833,-3.4347051841576715e-07,1.1503580026328564e-06,-0.04125049552701277,0.13815694534990297
30748,387385.476622716,0.5000005799234633,387385.47662516875,5.799234632508643e-07,2.4527544155716896e-06,0.06964827821956487,0.29457356490179687
30749,387405.113388811,0.4999904440785041,387405.1133866456,-9.555921495874031e-06,-2.165383193641901e-06,-1.1476574430323556,-0.2600605436402237
30750,387430.043370067,0.5000007891864351,387430.04336844094,7.891864350906275e-07,-1.6260892152786255e-06,0.09478056999139133,-0.19529182944365175
30751,387502.168620457,0.5000048321324555,387502.16861833644,4.832132455501181e-06,-2.120563294738531e-06,0.5803346941128165,-0.25467771472156636
30752,387512.810741273,0.5000005277781668,387512.8107415994,5.277781668366899e-07,3.264285624027252e-07,0.06338567575106459,0.039203772176403175
30753,387521.624458674,0.49999959319705845,387521.6244605653,-4.06802941554929e-07,1.891283318400383e-06,-0.04885666169657753,0.22714139899352567
30754,387540.030366021,0.49998681572329745,387540.0303737679,-1.318427670254918e-05,7.74691579863429e-06,-1.583419589121969,0.930397511185748
30755,387569.018225107,0.49999190301265806,387569.01822276355,-8.096987341943418e-06,-2.343440428376198e-06,-0.972440783772909,-0.2814450548897988
30756,387582.640317951,0.5000025164453222,387582.64031665295,2.5164453222314975e-06,-1.2980308383703232e-06,0.3022227846147433,-0.15589231803384287
30757,387586.212949925,0.5000008781023534,387586.2129503401,8.781023533854793e-07,4.1513703763484955e-07,0.10545929056053828,0.04985757902320033
30758,387591.416342068,0.49999978730113825,387591.41633690544,-2.1269886174568597e-07,-5.162553861737251e-06,-0.025544939011098416,-0.6200180031864391
30759,387611.192922273,0.49997392738974655,387611.1929083566,-2.607261025344698e-05,-1.3916403986513615e-05,-3.1312966760526204,-1.6713474071823866
30760,387615.589173635,0.5000057516902238,387615.58917438786,5.751690223765316e-06,7.528578862547874e-07,0.6907727421338492,0.09041754445962887
30761,387616.106161976,0.49999408407279394,387616.1061589512,-5.915927206057159e-06,-3.0248193070292473e-06,-0.7104974536888563,-0.3632780358272053
30762,387618.470541985,0.500004345323162,387618.47053762124,4.345323161958348e-06,-4.363770131021738e-06,0.5218693426223315,-0.5240848067569133
30763,387628.555382795,0.4999964444069451,387628.555394304,-3.55559305492692e-06,1.1508993338793516e-05,-0.4270234781274539,1.3822195873814132
30764,387681.342727939,0.5000074392206474,387681.34273307485,7.4392206473872236e-06,5.13583654537797e-06,0.8934436045775644,0.6168092778959667
30765,387684.910617495,0.5000065603993851,387684.91060952283,6.56039938506936e-06,-7.97217944636941e-06,0.7878979737109165,-0.9574514695171817
30766,387687.485350867,0.49999809525983113,387687.4853523443,-1.904740168867658e-06,1.4773104339838028e-06,-0.22875755444281537,0.17742363370847228
30767,387706.331771871,0.4999973267401073,387706.3317752271,-2.6732598927270423e-06,3.3560791052877903e-06,-0.3210560712928349,0.4030620350169183
30768,387710.138041488,0.500000210375441,387710.1380372911,2.1037544095658944e-07,-4.196888767182827e-06,0.025265898296599656,-0.5040425073935488
30769,387714.631785595,0.5000007640650749,387714.63178886764,7.640650748763633e-07,3.2726675271987915e-06,0.09176351757614855,0.39304438067868974
30770,387719.593353229,0.500003333950559,387719.59334998915,3.333950558959131e-06,-3.239838406443596e-06,0.4004044168156242,-0.3891016332629459
30771,387726.510202055,0.49999441322229715,387726.51020886353,-5.586777702848433e-06,6.808550097048283e-06,-0.6709668990070291,0.8177006475524036
30772,387728.144679304,0.5000010345289975,387728.1446807593,1.0345289974678096e-06,1.4553079381585121e-06,0.12424598763074474,0.17478115405749503
30773,387728.568529996,0.49999965504662136,387728.56852855656,-3.449533786392678e-07,-1.4394172467291355e-06,-0.041428585685372894,-0.17287269653178924
30774,387772.360703362,0.5000009286395142,387772.3607042778,9.286395141749892e-07,9.158393368124962e-07,0.11152875740942841,0.10999146780020105
30775,387780.668214823,0.5000003775814221,387780.66821976315,3.7758142212851453e-07,4.940142389386892e-06,0.04534718390514536,0.5933065885134654
30776,387794.472402177,0.5000102672906208,387794.47240976,1.026729062081344e-05,7.5830030255019665e-06,1.233092225154899,0.9107117368546582
30777,387809.730824389,0.5000173758134251,387809.730828966,1.7375813425091202e-05,4.577043000608683e-06,2.0868193208428507,0.5496986835854334
30778,387829.74223019,0.49999679870011365,387829.7422217556,-3.2012998863462094e-06,-8.434406481683254e-06,-0.38447319220131576,-1.012964514248426
30779,387838.315597791,0.5000003742165278,387838.3155935195,3.7421652776536973e-07,-4.271510988473892e-06,0.0449430631657119,-0.5130045680087679
30780,387845.446880623,0.49999600177606,387845.4468805574,-3.998223939982726e-06,-6.560003384947777e-08,-0.48018304311233045,-0.00787850414458031
30781,387859.862276358,0.5000033450292517,387859.86227770225,3.3450292517001046e-06,1.3442477211356163e-06,0.401734957694255,0.16144292343827654
30782,387864.566676171,0.4999996915259318,387864.5666741187,-3.084740681780218e-07,-2.052285708487034e-06,-0.037047453820108676,-0.24647763897924804
30783,387868.624987749,0.49999650313970717,387868.62498662004,-3.4968602928286963e-06,-1.1289375834167004e-06,-0.4199697270474582,-0.1355843725679992
30784,387875.852344145,0.5000011222130698,387875.85234218487,1.12221306980409e-06,-1.960142981261015e-06,0.13477676462546673,-0.23541138160491742
30785,387877.071437396,0.5000000843210299,387877.0714366406,8.432102993616297e-08,-7.5541902333498e-07,0.010126878674356491,-0.09072513468355214
30786,387883.546229363,0.49999960215086797,387883.5462241429,-3.9784913202778327e-07,-5.2201212383806705e-06,-0.04778131735100503,-0.6269317925378055
30787,387905.869888973,0.4999925923749718,387905.8699032951,-7.407625028210685e-06,1.4322111383080482e-05,-0.8896489995747056,1.7200724949265966
30788,387912.37945016,0.5000051121112776,387912.37945044215,5.112111277627562e-06,2.821325324475765e-07,0.6139598949104067,0.03388385943991194
30789,387940.262418968,0.500000023355986,387940.2624112992,2.3355986034090392e-08,-7.668801117688417e-06,0.0028050325887416577,-0.9210160093560881
30790,387944.08647732,0.4999876864715412,387944.08646035497,-1.231352845881828e-05,-1.696503022685647e-05,-1.4788435204135144,-2.037484633954697
30791,387955.532907794,0.4999984408628379,387955.53290311195,-1.5591371620993222e-06,-4.682049620896578e-06,-0.18725094901252828,-0.5623098827662878
30792,387962.209933845,0.50000737473792,387962.20993386535,7.374737920007313e-06,2.0372681319713593e-08,0.8856992879194029,0.002446740417571525
30793,387969.590524777,0.4999822777769354,387969.5905348057,-1.7722223064620124e-05,1.0028714314103127e-05,-2.1284228021308853,1.204439428640666
30794,387994.649272923,0.4999966661369991,387994.6492662839,-3.333863000887227e-06,-6.639107596129179e-06,-0.40039390117116636,-0.7973507579651158
30795,388023.453516028,0.5000019495773081,388023.45351450803,1.9495773081468215e-06,-1.5199766494333744e-06,0.23414245391485775,-0.18254780721155778
30796,388024.506603519,0.4999990302674502,388024.50660084735,-9.69732549815916e-07,-2.6716734282672405e-06,-0.11646399345447818,-0.32086553836032977
30797,388032.265277935,0.500007125774307,388032.2652739854,7.125774306948607e-06,-3.9496226236224174e-06,0.8557989854007584,-0.4743460694111378
30798,388035.058253348,0.4999976608873145,388035.0582522751,-2.339112685489919e-06,-1.0728836059570312e-06,-0.28092529692222734,-0.12885234107622384
30799,388039.644754052,0.4999830689087129,388039.6447567719,-1.6931091287086808e-05,2.719927579164505e-06,-2.0334085982890526,0.3266608178065206
30800,388043.467945988,0.49999101283961583,388043.4679231649,-8.987160384166248e-06,-2.2823107428848743e-05,-1.0793497530371385,-2.7410343549970277
30801,388047.514676461,0.5000015400183173,388047.514680203,1.5400183173142068e-06,3.741995897144079e-06,0.1849547932174758,0.4494102892126303
30802,388055.230596806,0.5000041282568685,388055.2306001082,4.128256868463076e-06,3.302237018942833e-06,0.4957998790474313,0.3965956496276221
30803,388055.542141767,0.499995142324167,388055.5421372072,-4.857675833025432e-06,-4.559813532978296e-06,-0.5834024304215073,-0.5476294402608587
30804,388073.900085288,0.4999974848993953,388073.90008791693,-2.5151006047274826e-06,2.6289490051567554e-06,-0.3020612852708103,0.3157343741703369
30805,388084.341169783,0.49999314481124374,388084.3411605617,-6.855188756260677e-06,-9.221257641911507e-06,-0.8233019079228728,-1.1074646198619456
30806,388087.741128102,0.5000028959451331,388087.74112078734,2.8959451331411756e-06,-7.314665708690882e-06,0.3478003652602012,-0.8784846702117876
30807,388095.925585297,0.49998678504346844,388095.9256100217,-1.3214956531559796e-05,2.472469350323081e-05,-1.5871042085624065,2.969413105573154
30808,388109.047463342,0.5000072329767267,388109.0474611814,7.2329767266676726e-06,-2.1606101654469967e-06,0.8686738980875972,-0.25948730731382125
30809,388120.999441434,0.49999788334278417,388120.99943398806,-2.1166572158337615e-06,-7.445923984050751e-06,-0.2542085982130155,-0.8942486691878555
30810,388121.732942601,0.49999837680751097,388121.7329373237,-1.6231924890308669e-06,-5.277339369058609e-06,-0.1949439352672395,-0.6338036377677277
30811,388134.265342882,0.5000000026157378,388134.2653470535,2.615737848543631e-09,4.171452019363642e-06,0.0003141477263285077,0.5009875772150381
30812,388144.433102323,0.49999898165722895,388144.43310402654,-1.0183427710530601e-06,1.7035636119544506e-06,-0.12230203662324485,0.2045964337173309
30813,388147.663730071,0.4999992634085671,388147.66373431444,-7.365914329038326e-07,4.243454895913601e-06,-0.08846395827037203,0.5096350569194266
30814,388153.924523796,0.49999196444775523,388153.9245191395,-8.035552244767263e-06,-4.656496457755566e-06,-0.9650624847184356,-0.5592409712139624
30815,388156.590221899,0.4999951411625852,388156.59021987946,-4.858837414800643e-06,-2.0195147953927517e-06,-0.5835419353316917,-0.24254188225041157
30816,388162.657852013,0.5000012327073217,388162.657850575,1.2327073216633622e-06,-1.4380202628672123e-06,0.14804702334550102,-0.1727049200460129
30817,388172.284788399,0.5000024687655604,388172.2847894699,2.4687655604260783e-06,1.0709045454859734e-06,0.2964964887738214,0.12861465772137404
30818,388176.254460631,0.5000066500963284,388176.25446044526,6.6500963283866454e-06,-1.857406459748745e-07,0.7986704946718496,-0.022307281921344957
30819,388180.940621249,0.49999600997030214,388180.9406203415,-3.99002969786455e-06,-9.075156413018703e-07,-0.479198922118767,-0.1089917995724504
30820,388187.17153808,0.49999389829992547,388187.17154378345,-6.101700074534477e-06,5.703477654606104e-06,-0.732808605503312,0.6849824566164168
30821,388190.284844415,0.4999981509316224,388190.2848402173,-1.849068377579588e-06,-4.197645466774702e-06,-0.22207142316115047,-0.5041333863233443
30822,388192.861568016,0.4999846001611568,388192.8615600522,-1.539983884318863e-05,-7.96379754319787e-06,-1.8495065784618696,-0.9564448106025237
30823,388194.265135024,0.500008459518513,388194.26512862806,8.45951851302651e-06,-6.395915988832712e-06,1.0159804462747817,-0.7681436680662191
30824,388209.836140791,0.4999988585847372,388209.8361387977,-1.1414152628064222e-06,-1.9933213479816914e-06,-0.13708293046527462,-0.23939607314210531
30825,388212.367398704,0.5000022902448505,388212.3674020177,2.2902448505446316e-06,3.313703928142786e-06,0.2750563145824236,0.3979728149483695
30826,388226.242542349,0.4999977390271415,388226.2425478896,-2.2609728584921385e-06,5.540612619370222e-06,-0.27154077507470237,0.6654225146496592
30827,388244.162485961,0.4999993720923225,388244.1624901651,-6.279076775195236e-07,4.204106517136097e-06,-0.07541113852322723,0.5049093525700599
30828,388268.317666176,0.49999893131363204,388268.3176644047,-1.0686863679554293e-06,-1.7713173292577267e-06,-0.12834825662609556,-0.21273359327748306
30829,388273.039826361,0.5000008108632211,388273.03981903964,8.108632211234479e-07,-7.3213595896959305e-06,0.09738393219380452,-0.8792885992061326
30830,388275.579477629,0.5000024854723644,388275.5794793405,2.485472364366359e-06,1.7115380614995956e-06,0.2985029606666288,0.20555415782363748
30831,388294.246879433,0.5000011407062082,388294.2468807786,1.1407062081580932e-06,1.345586497336626e-06,0.13699777364967886,0.16160370923714554
30832,388295.149920102,0.5000018463859566,388295.14991892775,1.8463859565720497e-06,-1.174223143607378e-06,0.22174926684833682,-0.14102312698191533
30833,388331.514237973,0.5000016885037954,388331.51423945883,1.688503795449492e-06,1.485808752477169e-06,0.2027877635111054,0.17844427399694499
30834,388333.983778352,0.5000009993142635,388333.9837759249,9.99314263450124e-07,-2.4270848371088505e-06,0.12001673024125578,-0.29149067197565676
30835,388334.553542664,0.4999996941715592,388334.5535427102,-3.058284407941869e-07,4.621688276529312e-08,-0.03672971638789355,0.005550605404433687
30836,388336.070083932,0.5000042124051244,388336.0700893604,4.212405124381924e-06,5.428388249129057e-06,0.5059060077201244,0.6519444702922937
30837,388336.288262993,0.4999957298798046,388336.2882561315,-4.270120195382088e-06,-6.8614608608186245e-06,-0.512837535028828,-0.8240551819511822
30838,388338.270679968,0.4999979525973266,388338.2706778026,-2.0474026733996453e-06,-2.165383193641901e-06,-0.24589119092554132,-0.2600605436402237
30839,388339.458804754,0.5000005115659217,388339.45880068175,5.115659217347357e-07,-4.072266165167093e-06,0.06143859992299755,-0.48907544672491843
30840,388341.862186779,0.49999944357358683,388341.86219001276,-5.564264131674435e-07,3.2337848097085953e-06,-0.06682630396735013,0.3883746018245818
30841,388356.679979097,0.500008592669144,388356.67998516746,8.592669143991927e-06,6.070476956665516e-06,1.0319717154305503,0.7290587375672409
30842,388360.703963123,0.499994132393705,388360.70396863064,-5.867606295006933e-06,5.507608875632286e-06,-0.7046941564092752,0.6614587951731934
30843,388363.41444799,0.49998556601109334,388363.4144503016,-1.4433988906659145e-05,2.311600837856531e-06,-1.7335088833166141,0.2776211491514799
30844,388399.125253361,0.5000274463240423,388399.1252534237,2.7446324042279535e-05,6.26896508038044e-08,3.2962784473062423,0.007528969799212949
